country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-09-2025 21:00:00",20.021503,73.813844,NO2,2,12,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","04-09-2025 21:00:00",20.021503,73.813844,CO,4,25,15
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","04-09-2025 21:00:00",19.950220,73.731480,SO2,1,10,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","04-09-2025 21:00:00",19.950220,73.731480,OZONE,11,30,24
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","04-09-2025 21:00:00",19.9591346,73.7788008,NH3,1,3,2
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","04-09-2025 21:00:00",21.152875,79.0517531,PM2.5,15,48,31
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","04-09-2025 21:00:00",21.152875,79.0517531,SO2,4,7,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","04-09-2025 21:00:00",21.152875,79.0517531,OZONE,2,11,9
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","04-09-2025 21:00:00",20.0073285,73.7762427,NH3,2,2,2
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","04-09-2025 21:00:00",19.060498,72.923356,NH3,2,4,3
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","04-09-2025 21:00:00",18.9936162,72.8128113,NO2,5,10,8
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","04-09-2025 21:00:00",21.14472,79.107595,NH3,3,5,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","04-09-2025 21:00:00",19.222279,72.957979,PM10,38,76,56
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","04-09-2025 21:00:00",19.235581,73.159121,NO2,29,56,39
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","04-09-2025 21:00:00",19.235581,73.159121,SO2,8,22,14
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","04-09-2025 21:00:00",19.235581,73.159121,OZONE,12,39,31
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","04-09-2025 21:00:00",19.4458210,72.7988231,PM10,16,64,36
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","04-09-2025 21:00:00",19.4458210,72.7988231,OZONE,4,31,16
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-09-2025 21:00:00",20.832874,85.104082,PM10,8,102,36
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-09-2025 21:00:00",20.832874,85.104082,NH3,2,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","04-09-2025 21:00:00",20.832874,85.104082,OZONE,4,21,6
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-09-2025 21:00:00",21.643900,85.599355,NO2,14,21,17
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-09-2025 21:00:00",21.643900,85.599355,NH3,8,13,10
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-09-2025 21:00:00",21.643900,85.599355,CO,2,109,38
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","04-09-2025 21:00:00",21.643900,85.599355,OZONE,16,19,18
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","04-09-2025 21:00:00",21.847279,85.416905,OZONE,15,34,21
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","04-09-2025 21:00:00",22.265816,86.174829,NH3,3,3,3
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","04-09-2025 21:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","04-09-2025 21:00:00",22.220833,84.809444,CO,10,34,20
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.1135051,73.008978,CO,30,42,34
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.0575752,73.0151367,NH3,7,16,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.02579,73.10297,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.0630,73.1209,PM2.5,24,46,34
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.0630,73.1209,NH3,3,4,4
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.0630,73.1209,SO2,2,3,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","04-09-2025 21:00:00",19.0630,73.1209,OZONE,24,46,29
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","04-09-2025 21:00:00",22.1166054,85.3945546,SO2,8,13,10
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","04-09-2025 21:00:00",21.941841,86.728318,PM10,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","04-09-2025 21:00:00",20.240790,85.836784,NO2,3,31,14
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","04-09-2025 21:00:00",20.240790,85.836784,NH3,2,3,2
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-09-2025 21:00:00",20.34652,85.81630,NO2,NA,NA,NA
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-09-2025 21:00:00",20.34652,85.81630,NH3,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","04-09-2025 21:00:00",18.664282,73.763966,OZONE,12,35,28
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","04-09-2025 21:00:00"," 16.5038",74.3623,NO2,3,8,5
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","04-09-2025 21:00:00"," 16.5038",74.3623,OZONE,8,21,17
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","04-09-2025 21:00:00",17.6336264,75.9132495,OZONE,1,22,16
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","04-09-2025 21:00:00",17.65439,75.90649,CO,8,49,27
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","04-09-2025 21:00:00",20.34652,85.81630,CO,36,48,41
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","04-09-2025 21:00:00",21.8004996,83.8396977,PM10,2,33,14
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-09-2025 21:00:00","20.48891     ","85.84768     ",PM10,6,49,22
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-09-2025 21:00:00","20.48891     ","85.84768     ",SO2,2,4,3
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-09-2025 21:00:00","20.48891     ","85.84768     ",CO,34,68,50
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","04-09-2025 21:00:00","20.48891     ","85.84768     ",OZONE,6,32,19
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","04-09-2025 21:00:00",18.605770,73.749976,PM2.5,8,53,24
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","04-09-2025 21:00:00",18.605770,73.749976,NO2,7,10,8
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","04-09-2025 21:00:00",18.459883,73.852193,OZONE,NA,NA,NA
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","04-09-2025 21:00:00",18.454450,73.854155,PM10,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","04-09-2025 21:00:00",18.536457,73.805454,PM2.5,15,62,41
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","04-09-2025 21:00:00",18.536457,73.805454,PM10,16,86,56
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","04-09-2025 21:00:00",18.59051,73.77946,OZONE,3,22,15
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","04-09-2025 21:00:00",18.616318,73.765797,NH3,1,10,3
India,Maharashtra,Pune,"Bhosari, Pune - IITM","04-09-2025 21:00:00",18.640051,73.848956,PM2.5,7,47,24
India,Maharashtra,Pune,"Bhosari, Pune - IITM","04-09-2025 21:00:00",18.640051,73.848956,CO,16,61,38
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-09-2025 21:00:00",18.63673,73.82487,NO2,17,26,22
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-09-2025 21:00:00",18.63673,73.82487,NH3,3,3,3
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","04-09-2025 21:00:00",18.63673,73.82487,CO,6,16,9
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","04-09-2025 21:00:00",18.59051,73.77946,PM10,42,66,55
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","04-09-2025 21:00:00",27.215415,77.50873,PM10,7,34,19
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","04-09-2025 21:00:00",27.215415,77.50873,NO2,7,21,12
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","04-09-2025 21:00:00",27.215415,77.50873,NH3,2,5,3
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","04-09-2025 21:00:00",27.215415,77.50873,CO,14,32,20
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","04-09-2025 21:00:00",25.339605,74.618883,NO2,8,29,16
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","04-09-2025 21:00:00",25.339605,74.618883,NH3,1,1,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","04-09-2025 21:00:00",25.339605,74.618883,OZONE,5,19,13
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-09-2025 21:00:00",28.194909,76.862296,PM10,35,125,70
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-09-2025 21:00:00",28.194909,76.862296,NH3,4,6,5
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","04-09-2025 21:00:00",28.194909,76.862296,CO,6,59,24
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","04-09-2025 21:00:00",28.207266,76.829265,CO,16,51,22
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","04-09-2025 21:00:00",28.018792,73.292658,PM10,49,171,102
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","04-09-2025 21:00:00","30.736056 ",76.209694,PM10,11,54,27
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","04-09-2025 21:00:00","30.736056 ",76.209694,SO2,4,6,5
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","04-09-2025 21:00:00",30.9028,75.8086,SO2,4,10,6
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","04-09-2025 21:00:00",30.649961,76.331442,NH3,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","04-09-2025 21:00:00",30.349388,76.366642,PM10,NA,NA,NA
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","04-09-2025 21:00:00",31.0325454,76.5623046,PM10,23,89,50
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","04-09-2025 21:00:00",26.470859,74.646594,PM2.5,46,53,49
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","04-09-2025 21:00:00",21.606865,85.510538,PM10,22,41,31
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","04-09-2025 21:00:00",21.606865,85.510538,NO2,12,15,13
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","04-09-2025 21:00:00",21.869985,85.167016,PM10,23,69,32
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","04-09-2025 21:00:00",31.620000,74.876512,CO,39,57,41
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","04-09-2025 21:00:00",30.233011,74.907758,CO,2,124,44
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","04-09-2025 21:00:00",31.321907,75.578914,SO2,14,16,15
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","04-09-2025 21:00:00",26.9164092,75.7994901,OZONE,11,18,15
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","04-09-2025 21:00:00",26.786682,75.827928,NO2,5,34,14
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","04-09-2025 21:00:00",26.786682,75.827928,SO2,3,10,6
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","04-09-2025 21:00:00",26.960669,75.771817,NO2,5,35,14
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","04-09-2025 21:00:00",26.960669,75.771817,SO2,5,8,7
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","04-09-2025 21:00:00",26.960669,75.771817,CO,6,22,12
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","04-09-2025 21:00:00",26.9502929,75.730943,CO,66,113,82
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","04-09-2025 21:00:00",25.435774,75.644272,PM10,3,30,14
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","04-09-2025 21:00:00",25.435774,75.644272,SO2,5,7,6
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","04-09-2025 21:00:00",24.892047,74.623527,SO2,1,12,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","04-09-2025 21:00:00",24.892047,74.623527,CO,7,25,14
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","04-09-2025 21:00:00",26.895552,76.334753,PM10,6,39,19
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","04-09-2025 21:00:00",26.895552,76.334753,SO2,2,6,3
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","04-09-2025 21:00:00",26.699557,77.898881,NH3,1,4,2
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","04-09-2025 21:00:00",26.699557,77.898881,OZONE,5,88,17
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","04-09-2025 21:00:00",29.610750,74.283608,NO2,60,151,74
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","04-09-2025 21:00:00",26.902909,75.836858,NH3,2,22,7
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","04-09-2025 21:00:00",26.902909,75.836858,SO2,9,38,22
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","04-09-2025 21:00:00",26.902909,75.836858,CO,32,64,48
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","04-09-2025 21:00:00",25.344694,72.626208,CO,10,43,25
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","04-09-2025 21:00:00",28.108988,75.386577,NH3,3,7,5
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","04-09-2025 21:00:00",26.268249,73.0193853,NH3,1,5,3
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","04-09-2025 21:00:00",23.555190,74.440010,CO,6,23,18
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","04-09-2025 21:00:00",26.470859,74.646594,NO2,33,52,42
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","04-09-2025 21:00:00",24.041198,74.780702,PM2.5,2,28,15
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","04-09-2025 21:00:00",24.041198,74.780702,PM10,3,39,20
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","04-09-2025 21:00:00",24.041198,74.780702,SO2,2,3,2
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","04-09-2025 21:00:00",24.041198,74.780702,CO,6,12,9
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","04-09-2025 21:00:00",25.036360,73.883502,PM10,23,51,38
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","04-09-2025 21:00:00",25.036360,73.883502,NH3,12,17,14
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","04-09-2025 21:00:00",25.036360,73.883502,CO,8,41,35
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","04-09-2025 21:00:00",26.031443,76.359327,PM2.5,2,53,17
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","04-09-2025 21:00:00",26.031443,76.359327,NO2,1,3,1
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","04-09-2025 21:00:00",26.031443,76.359327,NH3,7,8,7
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","04-09-2025 21:00:00",26.031443,76.359327,CO,7,104,26
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","04-09-2025 21:00:00",27.608912,75.153302,PM10,14,42,22
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","04-09-2025 21:00:00",27.608912,75.153302,OZONE,19,62,53
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","04-09-2025 21:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","04-09-2025 21:00:00",10.798548,79.838212,PM10,27,53,39
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","04-09-2025 21:00:00",10.798548,79.838212,SO2,3,10,7
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","04-09-2025 21:00:00",11.273992,78.163545,NO2,7,10,8
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","04-09-2025 21:00:00",10.681158,78.741746,NH3,1,1,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","04-09-2025 21:00:00",11.258242,77.552761,NO2,7,13,8
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","04-09-2025 21:00:00",11.258242,77.552761,SO2,22,23,22
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","04-09-2025 21:00:00",29.931624,73.864511,PM2.5,10,283,121
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","04-09-2025 21:00:00",29.931624,73.864511,CO,100,109,106
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","04-09-2025 21:00:00",26.159933,75.780517,PM2.5,20,61,36
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","04-09-2025 21:00:00",26.159933,75.780517,SO2,2,19,3
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","04-09-2025 21:00:00",26.159933,75.780517,OZONE,14,31,24
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","04-09-2025 21:00:00",24.5886166,73.6321397,OZONE,2,25,17
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","04-09-2025 21:00:00",27.338530,88.614099,PM10,10,25,16
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","04-09-2025 21:00:00",12.8777316,80.0834807,NO2,4,13,7
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","04-09-2025 21:00:00",12.8777316,80.0834807,OZONE,4,14,8
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","04-09-2025 21:00:00",13.0664,"80.2112 ",SO2,NA,NA,NA
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","04-09-2025 21:00:00",13.1278,80.2642,NO2,5,17,9
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","04-09-2025 21:00:00",13.1278,80.2642,NH3,6,9,7
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","04-09-2025 21:00:00",13.1662,80.2584,PM10,30,75,45
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","04-09-2025 21:00:00",13.164544,80.26285,PM2.5,12,61,27
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","04-09-2025 21:00:00",12.746998,77.813811,PM2.5,17,39,26
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","04-09-2025 21:00:00",12.746998,77.813811,PM10,19,44,29
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","04-09-2025 21:00:00",12.864618,79.659968,NH3,7,8,8
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","04-09-2025 21:00:00",10.967820,78.080882,NO2,5,6,6
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","04-09-2025 21:00:00",10.967820,78.080882,NH3,3,3,3
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","04-09-2025 21:00:00",9.865935,78.022669,PM2.5,8,32,21
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","04-09-2025 21:00:00",10.942451,76.978996,PM2.5,NA,NA,NA
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","04-09-2025 21:00:00",11.6829898,79.7532099,PM2.5,12,55,26
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","04-09-2025 21:00:00",11.6829898,79.7532099,PM10,11,63,27
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","04-09-2025 21:00:00",11.7637683,79.7499835,PM10,5,45,19
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","04-09-2025 21:00:00",11.7637683,79.7499835,NO2,1,8,4
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","04-09-2025 21:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","04-09-2025 21:00:00",12.9533,80.2357,PM10,15,105,51
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","04-09-2025 21:00:00",13.1036,80.2909,PM10,26,101,66
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","04-09-2025 21:00:00",13.1036,80.2909,NO2,8,29,19
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","04-09-2025 21:00:00",11.0328,77.0349,PM2.5,45,88,69
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","04-09-2025 21:00:00",11.0328,77.0349,PM10,36,68,54
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","04-09-2025 21:00:00",25.196024,75.855668,PM2.5,5,37,24
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","04-09-2025 21:00:00",25.196024,75.855668,SO2,10,36,30
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","04-09-2025 21:00:00",25.14389,75.821256,SO2,4,10,7
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","04-09-2025 21:00:00",25.14389,75.821256,OZONE,18,27,25
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","04-09-2025 21:00:00",27.213494,73.734444,CO,10,28,15
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","04-09-2025 21:00:00",26.295810,73.082283,PM2.5,12,25,18
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","04-09-2025 21:00:00",26.295810,73.082283,PM10,16,56,36
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","04-09-2025 21:00:00",26.253384,72.976571,NO2,3,22,9
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","04-09-2025 21:00:00",23.8175497,91.2726974,OZONE,6,6,6
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","04-09-2025 21:00:00",27.23711,78.01936,PM2.5,6,45,26
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","04-09-2025 21:00:00",27.106972,78.000111,NH3,NA,NA,NA
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","04-09-2025 21:00:00",27.106972,78.000111,SO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","04-09-2025 21:00:00",27.19865833,78.00598056,NO2,2,6,4
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","04-09-2025 21:00:00",27.19865833,78.00598056,SO2,13,18,16
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","04-09-2025 21:00:00",27.19865833,78.00598056,OZONE,12,21,18
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","04-09-2025 21:00:00",27.19412,77.96237,NO2,15,18,16
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","04-09-2025 21:00:00",27.19412,77.96237,CO,19,27,22
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","04-09-2025 21:00:00",27.169338,78.03582,OZONE,2,15,9
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","04-09-2025 21:00:00",27.19862,77.92066,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","04-09-2025 21:00:00",27.19862,77.92066,PM10,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","04-09-2025 21:00:00",27.19862,77.92066,NH3,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","04-09-2025 21:00:00",28.964949,77.278761,NH3,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","04-09-2025 21:00:00",28.964949,77.278761,CO,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","04-09-2025 21:00:00",28.359581,79.414455,PM10,1,8,4
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","04-09-2025 21:00:00",17.544899,78.486949,CO,8,12,12
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","04-09-2025 21:00:00",17.429398,78.569354,NO2,11,18,15
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","04-09-2025 21:00:00",17.429398,78.569354,OZONE,15,33,27
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","04-09-2025 21:00:00",17.37206,78.50864,PM10,63,80,68
