datetime,city,location,latitude,longitude,pollutant,value
2025-09-04 05:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,SO2,22.4
2025-09-04 05:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,NO2,7.2
2025-09-04 05:00:00+00:00,Delhi,Delhi,28.6139,77.209,NO2,18.1
2025-09-04 05:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM2.5,11.8
2025-09-04 05:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,SO2,3.8
2025-09-04 05:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,SO2,4.9
2025-09-04 05:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,CO,289.0
2025-09-04 05:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM10,14.1
2025-09-04 05:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM2.5,3.3
2025-09-04 05:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,SO2,5.2
2025-09-04 05:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,NO2,2.7
2025-09-04 05:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM2.5,12.0
2025-09-04 05:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,OZONE,49.0
2025-09-04 05:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,SO2,3.4
2025-09-04 05:00:00+00:00,Pune,Pune,18.5204,73.8567,CO,152.0
2025-09-04 05:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM2.5,23.7
2025-09-04 05:00:00+00:00,Pune,Pune,18.5204,73.8567,PM2.5,10.6
2025-09-04 05:00:00+00:00,Pune,Pune,18.5204,73.8567,OZONE,58.0
2025-09-04 05:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM10,25.8
2025-09-04 05:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,OZONE,61.0
2025-09-04 05:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,NO2,4.9
2025-09-04 05:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,CO,246.0
2025-09-04 05:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM10,4.5
2025-09-04 05:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,CO,256.0
2025-09-04 05:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,OZONE,46.0
2025-09-04 05:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM10,25.1
2025-09-04 05:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM2.5,25.4
2025-09-04 05:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,OZONE,87.0
2025-09-04 05:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,SO2,5.1
2025-09-04 05:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,OZONE,99.0
2025-09-04 05:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,NO2,2.9
2025-09-04 05:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM10,48.9
2025-09-04 05:00:00+00:00,Delhi,Delhi,28.6139,77.209,OZONE,119.0
2025-09-04 05:00:00+00:00,Chennai,Chennai,13.0827,80.2707,OZONE,90.0
2025-09-04 05:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM2.5,14.6
2025-09-04 05:00:00+00:00,Pune,Pune,18.5204,73.8567,SO2,5.1
2025-09-04 05:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,CO,274.0
2025-09-04 05:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,OZONE,82.0
2025-09-04 05:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,CO,247.0
2025-09-04 05:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM10,11.6
2025-09-04 05:00:00+00:00,Chennai,Chennai,13.0827,80.2707,NO2,8.9
2025-09-04 05:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM10,14.9
2025-09-04 05:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,OZONE,51.0
2025-09-04 05:00:00+00:00,Delhi,Delhi,28.6139,77.209,SO2,22.2
2025-09-04 05:00:00+00:00,Pune,Pune,18.5204,73.8567,NO2,3.4
2025-09-04 05:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,NO2,3.4
2025-09-04 05:00:00+00:00,Delhi,Delhi,28.6139,77.209,CO,676.0
2025-09-04 05:00:00+00:00,Pune,Pune,18.5204,73.8567,PM10,24.0
2025-09-04 05:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,CO,423.0
2025-09-04 05:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,NO2,11.6
2025-09-04 05:00:00+00:00,Chennai,Chennai,13.0827,80.2707,SO2,13.5
2025-09-04 05:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM2.5,9.4
2025-09-04 05:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM2.5,23.7
2025-09-04 05:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,CO,189.0
2025-09-04 05:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM10,51.5
2025-09-04 06:00:00+00:00,Pune,Pune,18.5204,73.8567,PM2.5,10.2
2025-09-04 06:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM2.5,23.6
2025-09-04 06:00:00+00:00,Pune,Pune,18.5204,73.8567,SO2,4.5
2025-09-04 06:00:00+00:00,Chennai,Chennai,13.0827,80.2707,NO2,6.5
2025-09-04 06:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM2.5,8.8
2025-09-04 06:00:00+00:00,Delhi,Delhi,28.6139,77.209,CO,620.0
2025-09-04 06:00:00+00:00,Delhi,Delhi,28.6139,77.209,OZONE,158.0
2025-09-04 06:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,SO2,4.9
2025-09-04 06:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM2.5,12.6
2025-09-04 06:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM10,14.5
2025-09-04 06:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,NO2,3.9
2025-09-04 06:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,SO2,4.7
2025-09-04 06:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,SO2,23.4
2025-09-04 06:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,OZONE,58.0
2025-09-04 06:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,CO,224.0
2025-09-04 06:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,NO2,1.8
2025-09-04 06:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,OZONE,89.0
2025-09-04 06:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,OZONE,54.0
2025-09-04 06:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,CO,238.0
2025-09-04 06:00:00+00:00,Pune,Pune,18.5204,73.8567,PM10,23.1
2025-09-04 06:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM10,50.1
2025-09-04 06:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM10,14.1
2025-09-04 06:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM10,15.6
2025-09-04 06:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,NO2,6.8
2025-09-04 06:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,NO2,2.3
2025-09-04 06:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,OZONE,51.0
2025-09-04 06:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM2.5,3.9
2025-09-04 06:00:00+00:00,Pune,Pune,18.5204,73.8567,OZONE,65.0
2025-09-04 06:00:00+00:00,Chennai,Chennai,13.0827,80.2707,OZONE,109.0
2025-09-04 06:00:00+00:00,Chennai,Chennai,13.0827,80.2707,SO2,14.5
2025-09-04 06:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM2.5,12.3
2025-09-04 06:00:00+00:00,Chennai,Chennai,13.0827,80.2707,CO,178.0
2025-09-04 06:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,CO,379.0
2025-09-04 06:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM10,24.6
2025-09-04 06:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,SO2,2.6
2025-09-04 06:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM2.5,13.9
2025-09-04 06:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,SO2,3.2
2025-09-04 06:00:00+00:00,Delhi,Delhi,28.6139,77.209,SO2,23.5
2025-09-04 06:00:00+00:00,Delhi,Delhi,28.6139,77.209,NO2,10.4
2025-09-04 06:00:00+00:00,Pune,Pune,18.5204,73.8567,CO,139.0
2025-09-04 06:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,OZONE,71.0
2025-09-04 06:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,NO2,3.5
2025-09-04 06:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,SO2,1.7
2025-09-04 06:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,NO2,10.4
2025-09-04 06:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,NO2,2.0
2025-09-04 06:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,CO,240.0
2025-09-04 06:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM10,28.7
2025-09-04 06:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,CO,212.0
2025-09-04 06:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,OZONE,107.0
2025-09-04 06:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,OZONE,91.0
2025-09-04 06:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM10,10.7
2025-09-04 06:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,SO2,4.7
2025-09-04 06:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,CO,177.0
2025-09-04 06:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM2.5,23.3
2025-09-04 06:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM2.5,24.2
2025-09-04 06:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM2.5,14.1
2025-09-04 06:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM10,42.0
2025-09-04 06:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM10,5.7
2025-09-04 06:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,CO,220.0
2025-09-04 06:00:00+00:00,Pune,Pune,18.5204,73.8567,NO2,2.1
2025-09-04 07:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM10,6.3
2025-09-04 07:00:00+00:00,Pune,Pune,18.5204,73.8567,NO2,1.6
2025-09-04 07:00:00+00:00,Pune,Pune,18.5204,73.8567,PM10,27.2
2025-09-04 07:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM10,49.1
2025-09-04 07:00:00+00:00,Chennai,Chennai,13.0827,80.2707,SO2,14.3
2025-09-04 07:00:00+00:00,Chennai,Chennai,13.0827,80.2707,NO2,5.2
2025-09-04 07:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM2.5,23.1
2025-09-04 07:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,CO,188.0
2025-09-04 07:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,CO,218.0
2025-09-04 07:00:00+00:00,Pune,Pune,18.5204,73.8567,PM2.5,11.4
2025-09-04 07:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,NO2,1.4
2025-09-04 07:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,NO2,2.1
2025-09-04 07:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,NO2,10.2
2025-09-04 07:00:00+00:00,Delhi,Delhi,28.6139,77.209,SO2,24.2
2025-09-04 07:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM10,28.9
2025-09-04 07:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,SO2,4.4
2025-09-04 07:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,NO2,2.8
2025-09-04 07:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM2.5,7.9
2025-09-04 07:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM10,38.6
2025-09-04 07:00:00+00:00,Pune,Pune,18.5204,73.8567,SO2,3.8
2025-09-04 07:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,NO2,1.6
2025-09-04 07:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM2.5,25.3
2025-09-04 07:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM2.5,23.5
2025-09-04 07:00:00+00:00,Delhi,Delhi,28.6139,77.209,CO,542.0
2025-09-04 07:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,OZONE,95.0
2025-09-04 07:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,OZONE,87.0
2025-09-04 07:00:00+00:00,Chennai,Chennai,13.0827,80.2707,OZONE,119.0
2025-09-04 07:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,OZONE,110.0
2025-09-04 07:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM10,15.0
2025-09-04 07:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM2.5,13.7
2025-09-04 07:00:00+00:00,Delhi,Delhi,28.6139,77.209,OZONE,184.0
2025-09-04 07:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,CO,199.0
2025-09-04 07:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,SO2,2.9
2025-09-04 07:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,OZONE,55.0
2025-09-04 07:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM10,16.4
2025-09-04 07:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,CO,231.0
2025-09-04 07:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,CO,347.0
2025-09-04 07:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM2.5,12.2
2025-09-04 07:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM10,14.0
2025-09-04 07:00:00+00:00,Pune,Pune,18.5204,73.8567,CO,134.0
2025-09-04 07:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,OZONE,77.0
2025-09-04 07:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,OZONE,56.0
2025-09-04 07:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,SO2,4.2
2025-09-04 07:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,CO,185.0
2025-09-04 07:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,CO,248.0
2025-09-04 07:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,SO2,24.0
2025-09-04 07:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,SO2,2.3
2025-09-04 07:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,NO2,7.1
2025-09-04 07:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,OZONE,63.0
2025-09-04 07:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM2.5,3.9
2025-09-04 07:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,SO2,1.4
2025-09-04 07:00:00+00:00,Chennai,Chennai,13.0827,80.2707,CO,174.0
2025-09-04 07:00:00+00:00,Delhi,Delhi,28.6139,77.209,NO2,7.2
2025-09-04 07:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,SO2,4.8
2025-09-04 07:00:00+00:00,Pune,Pune,18.5204,73.8567,OZONE,68.0
2025-09-04 07:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM2.5,14.7
2025-09-04 07:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM10,9.5
2025-09-04 07:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM10,25.8
2025-09-04 07:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM2.5,13.0
2025-09-04 07:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,NO2,3.0
2025-09-04 08:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,NO2,2.8
2025-09-04 08:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM10,36.7
2025-09-04 08:00:00+00:00,Pune,Pune,18.5204,73.8567,SO2,3.1
2025-09-04 08:00:00+00:00,Chennai,Chennai,13.0827,80.2707,SO2,13.2
2025-09-04 08:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,SO2,4.1
2025-09-04 08:00:00+00:00,Delhi,Delhi,28.6139,77.209,NO2,6.4
2025-09-04 08:00:00+00:00,Pune,Pune,18.5204,73.8567,NO2,1.6
2025-09-04 08:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,SO2,1.5
2025-09-04 08:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM2.5,23.3
2025-09-04 08:00:00+00:00,Pune,Pune,18.5204,73.8567,PM2.5,11.6
2025-09-04 08:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM10,29.4
2025-09-04 08:00:00+00:00,Pune,Pune,18.5204,73.8567,OZONE,69.0
2025-09-04 08:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,NO2,1.9
2025-09-04 08:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM2.5,28.2
2025-09-04 08:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,OZONE,68.0
2025-09-04 08:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,NO2,10.3
2025-09-04 08:00:00+00:00,Chennai,Chennai,13.0827,80.2707,CO,189.0
2025-09-04 08:00:00+00:00,Pune,Pune,18.5204,73.8567,PM10,28.3
2025-09-04 08:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,SO2,3.7
2025-09-04 08:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM10,6.6
2025-09-04 08:00:00+00:00,Pune,Pune,18.5204,73.8567,CO,132.0
2025-09-04 08:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,SO2,4.8
2025-09-04 08:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,OZONE,78.0
2025-09-04 08:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM2.5,12.9
2025-09-04 08:00:00+00:00,Chennai,Chennai,13.0827,80.2707,OZONE,124.0
2025-09-04 08:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,CO,204.0
2025-09-04 08:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM2.5,4.1
2025-09-04 08:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM2.5,14.3
2025-09-04 08:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,NO2,2.3
2025-09-04 08:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,SO2,2.2
2025-09-04 08:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM2.5,15.5
2025-09-04 08:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,SO2,24.0
2025-09-04 08:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,CO,231.0
2025-09-04 08:00:00+00:00,Delhi,Delhi,28.6139,77.209,CO,457.0
2025-09-04 08:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,OZONE,80.0
2025-09-04 08:00:00+00:00,Delhi,Delhi,28.6139,77.209,SO2,24.5
2025-09-04 08:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,OZONE,109.0
2025-09-04 08:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,CO,182.0
2025-09-04 08:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM10,15.8
2025-09-04 08:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM10,14.5
2025-09-04 08:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,NO2,2.6
2025-09-04 08:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM2.5,22.9
2025-09-04 08:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,CO,222.0
2025-09-04 08:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM10,8.1
2025-09-04 08:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,OZONE,56.0
2025-09-04 08:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM10,49.6
2025-09-04 08:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM10,39.5
2025-09-04 08:00:00+00:00,Delhi,Delhi,28.6139,77.209,OZONE,201.0
2025-09-04 08:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM10,17.0
2025-09-04 08:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM2.5,12.1
2025-09-04 08:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,CO,266.0
2025-09-04 08:00:00+00:00,Chennai,Chennai,13.0827,80.2707,NO2,4.6
2025-09-04 08:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,CO,206.0
2025-09-04 08:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,OZONE,101.0
2025-09-04 08:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,SO2,2.7
2025-09-04 08:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM2.5,6.8
2025-09-04 08:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,NO2,1.4
2025-09-04 08:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,CO,317.0
2025-09-04 08:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,OZONE,59.0
2025-09-04 08:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,NO2,7.9
2025-09-04 09:00:00+00:00,Pune,Pune,18.5204,73.8567,PM2.5,10.8
2025-09-04 09:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM2.5,6.4
2025-09-04 09:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM10,35.9
2025-09-04 09:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM10,16.3
2025-09-04 09:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,SO2,1.6
2025-09-04 09:00:00+00:00,Delhi,Delhi,28.6139,77.209,SO2,24.4
2025-09-04 09:00:00+00:00,Pune,Pune,18.5204,73.8567,SO2,2.8
2025-09-04 09:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,SO2,3.5
2025-09-04 09:00:00+00:00,Chennai,Chennai,13.0827,80.2707,SO2,11.9
2025-09-04 09:00:00+00:00,Delhi,Delhi,28.6139,77.209,NO2,7.2
2025-09-04 09:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,OZONE,69.0
2025-09-04 09:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,PM2.5,15.9
2025-09-04 09:00:00+00:00,Delhi,Delhi,28.6139,77.209,OZONE,208.0
2025-09-04 09:00:00+00:00,Chennai,Chennai,13.0827,80.2707,CO,206.0
2025-09-04 09:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,SO2,4.2
2025-09-04 09:00:00+00:00,Pune,Pune,18.5204,73.8567,PM10,24.7
2025-09-04 09:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,OZONE,56.0
2025-09-04 09:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,CO,203.0
2025-09-04 09:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM2.5,14.5
2025-09-04 09:00:00+00:00,Chennai,Chennai,13.0827,80.2707,NO2,5.0
2025-09-04 09:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM10,7.5
2025-09-04 09:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,CO,240.0
2025-09-04 09:00:00+00:00,Pune,Pune,18.5204,73.8567,CO,136.0
2025-09-04 09:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,OZONE,81.0
2025-09-04 09:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,SO2,2.7
2025-09-04 09:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,SO2,23.2
2025-09-04 09:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,CO,236.0
2025-09-04 09:00:00+00:00,Pune,Pune,18.5204,73.8567,OZONE,68.0
2025-09-04 09:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM2.5,11.4
2025-09-04 09:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,PM10,27.8
2025-09-04 09:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM2.5,29.9
2025-09-04 09:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,PM10,14.6
2025-09-04 09:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,CO,308.0
2025-09-04 09:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,CO,290.0
2025-09-04 09:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM2.5,4.2
2025-09-04 09:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,SO2,2.3
2025-09-04 09:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,SO2,4.7
2025-09-04 09:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,NO2,10.4
2025-09-04 09:00:00+00:00,Hyderabad,Hyderabad,17.385,78.4867,NO2,2.0
2025-09-04 09:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM10,47.0
2025-09-04 09:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM2.5,12.6
2025-09-04 09:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,NO2,3.2
2025-09-04 09:00:00+00:00,Chennai,Chennai,13.0827,80.2707,OZONE,125.0
2025-09-04 09:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,NO2,9.1
2025-09-04 09:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,PM10,6.9
2025-09-04 09:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,NO2,3.6
2025-09-04 09:00:00+00:00,Pune,Pune,18.5204,73.8567,NO2,1.9
2025-09-04 09:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,OZONE,105.0
2025-09-04 09:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,OZONE,69.0
2025-09-04 09:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,NO2,2.8
2025-09-04 09:00:00+00:00,Delhi,Delhi,28.6139,77.209,CO,429.0
2025-09-04 09:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,NO2,2.5
2025-09-04 09:00:00+00:00,Chennai,Chennai,13.0827,80.2707,PM10,17.1
2025-09-04 09:00:00+00:00,Mumbai,Mumbai,19.076,72.8777,PM2.5,22.3
2025-09-04 09:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,PM2.5,22.8
2025-09-04 09:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,CO,236.0
2025-09-04 09:00:00+00:00,Ahmedabad,Ahmedabad,23.0225,72.5714,OZONE,61.0
2025-09-04 09:00:00+00:00,Jaipur,Jaipur,26.9124,75.7873,CO,231.0
2025-09-04 09:00:00+00:00,Delhi,Delhi,28.6139,77.209,PM10,34.8
2025-09-04 09:00:00+00:00,Lucknow,Lucknow,26.8467,80.9462,OZONE,106.0
2025-09-04 10:00:00+00:00,Kolkata,Kolkata,22.5726,88.3639,PM10,8.1
2025-09-04 10:00:00+00:00,Bengaluru,Bengaluru,12.9716,77.5946,NO2,5.8
